Category,Product Name,Current Price,Original Price,Product URL
Fresh Food,Brookside Probiotic Strawberry 250 g,KES 99,No discount,https://naivas.online/brookside-probiotic-strawberry-250g
Fresh Food,Brookside Probiotic Strawberry 450 g,KES 167,No discount,https://naivas.online/brookside-probiotic-strawberry-yoghurt-450g
Fresh Food,Brookside Probiotic Natural Yoghurt 250G,KES 99,No discount,https://naivas.online/brookside-probiotic-natural-yoghurt-250g
Fresh Food,Brookside Probiotic Vanilla Yoghurt 450 g,KES 167,No discount,https://naivas.online/brookside-probiotic-vannila-yoghurt-450g
Fresh Food,Kenchic BoneLess Breast 900G 6 Pieces,"KES 1,139",No discount,https://naivas.online/kenchic-boneless-breast-900g-6-pieces
Fresh Food,Kenchic Chicken Sausage 26Pcs,KES 739,No discount,https://naivas.online/kenchic-chicken-sausage-26pcs
Fresh Food,Fm White Samoon 6'S 450G,KES 125,No discount,https://naivas.online/fm-white-samoon-6-s-450g
Fresh Food,Fm Rock Bun 180G,KES 75,No discount,https://naivas.online/fm-rock-bun-180g
Fresh Food,Fm Chocolate Doughnut 70G,KES 170,No discount,https://naivas.online/fm-chocolate-doughnut-70g
Fresh Food,Fm Sausage Rolls 160Gm,KES 135,No discount,https://naivas.online/fm-sausage-rolls-160gm
Fresh Food,Fm Vanilla Doughnut,KES 170,No discount,https://naivas.online/fm-vanilla-doughnut
Fresh Food,Fm Meat Pie 160G,KES 125,No discount,https://naivas.online/fm-meat-pie-160g
Fresh Food,Fm Plain Croissant 100G,KES 90,No discount,https://naivas.online/fm-plain-croissant-100g
Fresh Food,Naivas Beef T-Bone Steak,KES 999,No discount,https://naivas.online/naivas-beef-t-bone-steak
Fresh Food,Naivas Beef Silverside Steak,"KES 1,099",No discount,https://naivas.online/fresh-beef-silverside-steak-p/kg
Fresh Food,Naivas Ox-Liver,KES 759,No discount,https://naivas.online/naivas-ox-liver
Fresh Food,Naivas Beef Top Rump (Thick Flank),"KES 1,199","KES 1,349",https://naivas.online/naivas-beef-top-rump-thick-flank
Fresh Food,Naivas Ox-Kidney,KES 629,No discount,https://naivas.online/naivas-ox-kidney
Fresh Food,Naivas Beef Sirloin Steak,"KES 1,349",No discount,https://naivas.online/naivas-beef-sirloin-steak
Fresh Food,Nile Perch Fish Fillet P/Kg,"KES 1,229",No discount,https://naivas.online/nile-perch-fish-fillet-pkg
Fresh Food,Fresh Melting Choc Dips 2S 50,KES 65,No discount,https://naivas.online/fm-melting-choc-dips-2s-50
Fresh Food,Fm Marble Blocks 500G,KES 210,No discount,https://naivas.online/fm-marble-blocks-500g
Fresh Food,Mt.Kenya Dairy Joy 200Ml,KES 30,No discount,https://naivas.online/mt-kenya-dairy-joy-200ml
Fresh Food,Naivas Chicken Capon 1.2Kg,KES 587,KES 659,https://naivas.online/naivas-chicken-Capon-1.2Kg
Fresh Food,K.C.C Gold Crown Lactose Free 500Ml,KES 80,No discount,https://naivas.online/kcc-gold-crown-lactose-free-500ml
Fresh Food,Naivas Chicken Capon 1.3Kg,KES 636,KES 714,https://naivas.online/naivas-chicken-Capon-1.3Kg
Fresh Food,Sossi Soya Chunks Classic 180g,KES 80,No discount,https://naivas.online/sossi-soya-chunks-classic-180g
Fresh Food,Choice Meat Beef Sausage Value Pack 1 Kg,KES 575,KES 605,https://naivas.online/choice-meat-beef-sausage-value-pack-1-kg
Fresh Food,Fresh Carrot 1Kg (Pre-packed),KES 159,No discount,https://naivas.online/carrot-1kg
Fresh Food,Kenchic Hungarian Choma Sausages 1Kg,KES 499,KES 649,https://naivas.online/kenchic-hungarian-choma-sausages-1kg
Fresh Food,Daima Salted Butter 250Gm,KES 320,KES 349,https://naivas.online/daima-salted-butter-250gm
Fresh Food,Delamere Lemon Bisc.Fruit Yoghurt 450Ml Cup,KES 151,No discount,https://naivas.online/delamere-lemon-biscuit-fruit-yoghurt-450ml-
Fresh Food,Fresh Green Capsicum -Hoho 500G,KES 129,No discount,https://naivas.online/fresh-green-capsicum-500g-hoho
Fresh Food,Naivas Chicken Kienyeji 1.2 Kg,KES 863,"KES 1,050",https://naivas.online/naivas-chicken-kienyeji-1-2-kg
Fresh Food,Naivas Beef Mince Regular 500G,KES 400,KES 475,https://naivas.online/naivas-beef-mince-regular-500g
Fresh Food,Millbakers Queen Cake 200g,KES 87,No discount,https://naivas.online/millbakers-queen-cake-200g
Fresh Food,Brookside L/Life B/Gum 250Ml,KES 69,No discount,https://naivas.online/brookside-long-life-bubble-gum-250ml
Fresh Food,Naivas Chicken Capon 1.4Kg,KES 685,KES 769,https://naivas.online/naivas-chicken-Capon-1.4Kg
Fresh Food,Delamere Vanilla Yoghurt 3Ltr,KES 642,No discount,https://naivas.online/delamere-vanilla-yoghurt-3ltr
Fresh Food,Delamere Choco Chips Yght 250Ml C,KES 102,No discount,https://naivas.online/delamere-choco-chips-yght-250ml-c
Fresh Food,Brookside Butter Salted 250G,KES 450,No discount,https://naivas.online/brookside-butter-salted-250g
Fresh Food,Naivas Chicken Capon 1.5Kg,KES 734,KES 824,https://naivas.online/naivas-chicken-Capon-1.5Kg
Fresh Food,Tuzo Vanilla Yoghurt 2Ltr,KES 382,No discount,https://naivas.online/tuzo-vanilla-yoghurt-2ltr
Fresh Food,Brookside Dairy Fresh Chocolate 250Ml 6 Pack,KES 420,No discount,https://naivas.online/brookside-chocolate-250ml-6pac
Fresh Food,Fresh Pineapple P/Kg,KES 120,No discount,https://naivas.online/pineapple-p/kg
Fresh Food,Fresh Green Peas 500G,KES 349,No discount,https://naivas.online/green-peas-500g
Fresh Food,Kenmeat Frozen Beef Mince 500G,KES 390,No discount,https://naivas.online/kenmeat-frozen-beef-mince-500g
Fresh Food,Bio Berry Cocktail Yoghurt 150Ml,KES 119,No discount,https://naivas.online/bio-berry-cocktail-yoghurt-150ml
Fresh Food,Daima Unsalted Butter 250Gm,KES 320,KES 349,https://naivas.online/daima-unsalted-butter-250gm
Fresh Food,Delamere Wild Berries Yoghurt 250Ml Cup,KES 97,No discount,https://naivas.online/delamere-wildberries-yoghurt-250ml-
Fresh Food,Brookside Fun Vit A&D Milk 1L,KES 165,No discount,https://naivas.online/brookside-fun-vit-ad-milk-1l
Fresh Food,Naivas Chicken Kienyeji 1.5 Kg,"KES 1,076","KES 1,313",https://naivas.online/naivas-chicken-kienyeji-1-5-kg
Fresh Food,Brookside Dairy Fresh Bubble Gum 250Ml 6 Pack,KES 420,No discount,https://naivas.online/brookside-bubble-gum-250ml-6pk
Fresh Food,Brookside L/Life Banana 250Ml,KES 69,No discount,https://naivas.online/brookside-long-life-banana-250ml
Fresh Food,Brookside Full Cream Milk Powder 400G,KES 424,KES 499,https://naivas.online/brookside-full-cream-milk-powder-400g
Fresh Food,Apples Assorted 4 Pieces,KES 219,No discount,https://naivas.online/fresh-mushrooms-250g
Fresh Food,Farmer's Choice Spicy Pork Value Pack 1Kg,KES 739,No discount,https://naivas.online/farmer-s-choice-spicy-pork-value-pack-1kg
Fresh Food,Millbakers Queen Cake 260g,KES 100,No discount,https://naivas.online/millbakers-queen-cake-260g
Fresh Food,Millbakers English Muffins 300g,KES 139,No discount,https://naivas.online/millbakers-english-muffins-300g
Fresh Food,Millbakers Choco Cup Cake 300g,KES 139,No discount,https://naivas.online/millbakers-choco-cup-cake-300g
Fresh Food,Supa Loaf Family Bread 600g,KES 100,No discount,https://naivas.online/supa-loaf-family-bread-600g
Fresh Food,Ooh! Lala Vanilla Yoghurt 1Ltr,KES 260,KES 285,https://naivas.online/ooh-lala-vanilla-yoghurt-1ltr
Fresh Food,Tomatoes 1Kg,KES 119,No discount,https://naivas.online/tomatoes-kg
Fresh Food,Delamere Caramel Fruit Yoghurt 250Ml Cup,KES 97,No discount,https://naivas.online/delamere-pear-caramel-fruit-yoghurt-250ml-
Fresh Food,Fresh Strawberry Fruits 250G,KES 299,No discount,https://naivas.online/strawberry-250g-
Fresh Food,Fresh Blueberry 125G,KES 399,No discount,https://naivas.online/blueberry-125g
Fresh Food,Tuzo Vanilla Yoghurt 400G,KES 94,No discount,https://naivas.online/tuzo-vanilla-yoghurt-400g
Fresh Food,Fresh Black Seedless Grapes 500G,KES 489,No discount,https://naivas.online/black-seedless-grapes-500g-
Fresh Food,Potatoes Irish (Alika),KES 249,No discount,https://naivas.online/potatoes-irish-p/kg
Fresh Food,Farmer's Choice Beef Brawn 500G,KES 375,No discount,https://naivas.online/farmer-s-choice-beef-brawn-500g
Fresh Food,Millbakers Family Madeira 750g,KES 235,No discount,https://naivas.online/millbakers-family-madeira-750g
Fresh Food,Brookside Butter Salted 500G,KES 809,No discount,https://naivas.online/brookside-butter-salted-500g
Fresh Food,Frozen Tilapia Fillet 400G,KES 715,No discount,https://naivas.online/frozen-tilapia-fillet-400g
Fresh Food,Frusion Vanilla Yoghurt Value Pack 6X100Ml,KES 370,KES 435,https://naivas.online/frusion-vanilla-yoghurt-value-pack-6*100ml
Fresh Food,Naivas Goat Casserole(Neck),KES 649,KES 949,https://naivas.online/naivas-goat-casserole%28neck%29
Fresh Food,Festive Deluxe Rools 6Pc,KES 120,No discount,https://naivas.online/festive-deluxe-rools-6pc
Fresh Food,Daima Assorted Flavour Milk 250Ml 6 Pack,KES 380,KES 400,https://naivas.online/daima-assorted-flavour-milk-250ml-6-pack
Fresh Food,Capsicum Mix 500G,KES 275,No discount,https://naivas.online/capsicum-mix-500g
Fresh Food,Fresh Avocado Twin Pack,KES 179,No discount,https://naivas.online/fresh-avocado-twin-pack
Fresh Food,Passion Fruit Yellow P/Kg,KES 549,No discount,https://naivas.online/passion-fruit-golden-p/kg
Fresh Food,Limes P/Kg,KES 209,No discount,https://naivas.online/limes-p/kg
Fresh Food,Mangoes Ngowe P-Kg,KES 99,No discount,https://naivas.online/mangoes-ngowe-p-kg
Fresh Food,Fresh Cabbage Chinese P/Kg,KES 179,No discount,https://naivas.online/cabbage-chinese-p/kg
Fresh Food,Dill Herbs 50G,KES 79,No discount,https://naivas.online/dill-herbs-50g
Fresh Food,Fresh Green Peas P/Kg,KES 449,No discount,https://naivas.online/green-peas-p/kg
Fresh Food,Farmer's Choice Streaky Bacon 200Gm,KES 465,KES 480,https://naivas.online/farmer%27s-choice-streaky-bacon-200gm
Fresh Food,Brookside Butter Unsalted 250G,KES 450,No discount,https://naivas.online/brookside-butter-unsalted-250g
Fresh Food,Festive Strawberry Ring Cake 90G,KES 50,No discount,https://naivas.online/festive-strawberry-ring-cake-90g
Fresh Food,Gracie'S Chocolate Yghrt 150Ml,KES 45,No discount,https://naivas.online/gracie-s-chocolate-yghrt-150ml
Fresh Food,Hass Avocado 1Kg,KES 199,No discount,https://naivas.online/hass-avocado-1kg
Fresh Food,Naivas Beef Barbeque Ribs (Short Ribs) 1Kg,KES 649,KES 749,https://naivas.online/naivas-beef-barbeque-ribs-short-ribs-500-g
Fresh Food,Kenchic Drumsticks 700G,KES 699,KES 835,https://naivas.online/kenchic-drumsticks-700g
Fresh Food,Naivas Goat Shoulder Chops,KES 749,KES 935,https://naivas.online/naivas-goat-shoulder-chops
Fresh Food,Fresha Strawberry Yoghurt 500Ml,KES 110,No discount,https://naivas.online/fresha-strawberry-yoghurt-500ml
Fresh Food,Fm Hot Cross Buns 6'S 360G,KES 125,No discount,https://naivas.online/fresh-hot-cross-buns-6s-360g
Fresh Food,Delamere Pear Caramel Fruit Yoghurt 450Ml Cup,KES 162,No discount,https://naivas.online/delamere-pear-caramel-fruit-yoghurt-450ml-
Fresh Food,Fresh Baby Spinach 250G,KES 269,No discount,https://naivas.online/fresh-baby-spinach-250g
Fresh Food,K.C.C Gold Crown 500Ml Pouch,KES 58,No discount,https://naivas.online/k-c-c-gold-crown-milk-500ml-pouch
Fresh Food,Delamere Vanilla Premium Yoghurt 3L,KES 765,No discount,https://naivas.online/delamere-premium-vanilla-yoghurt-3ltr
Fresh Food,K.C.C Salted Butter 500G,KES 995,No discount,https://naivas.online/k-c-c-salted-butter-500g
Fresh Food,Basil Herbs 50G,KES 79,No discount,https://naivas.online/basil-herbs-50g
Fresh Food,Brookside Full Cream Milk Powder 900G,KES 893,"KES 1,050",https://naivas.online/brookside-full-cream-milk-powder-900g
Fresh Food,Brookside Full Cream Milk Powder 250G,KES 285,KES 335,https://naivas.online/brookside-full-cream-milk-powder-250g
Fresh Food,Fresha Vanilla Yoghurt 1Ltr,KES 205,No discount,https://naivas.online/fresha-vanilla-yoghurt-1ltr
Fresh Food,Daima Natural Yoghrt 500Ml Cup,KES 120,No discount,https://naivas.online/daima-natural-yoghrt-500ml-cup
Fresh Food,Jolly Fruit Yoghurt Strawberry 500Ml Cup,KES 110,No discount,https://naivas.online/jolly-fruit-yoghurt-strawberry-500ml-cup
Fresh Food,Laki Laki Assorted Greek 6 Pack,KES 539,No discount,https://naivas.online/laki-laki-assorted-greek-6-pack
Fresh Food,Brookside Natural Yght 250Ml,KES 100,No discount,https://naivas.online/brookside-natural-yght-250ml
Fresh Food,Delamere Choco Chips Yght 450Ml C,KES 172,No discount,https://naivas.online/delamere-choco-chips-yght-450ml-c
Fresh Food,Fresh Beetroots P-Kg,KES 199,No discount,https://naivas.online/beetroots-p/kg
Fresh Food,Passion Fruit Green P/Kg,KES 359,No discount,https://naivas.online/passion-fruit-p/kg
Fresh Food,Apples Green/Granny 6Pc,KES 379,No discount,https://naivas.online/rhubarb
Fresh Food,Fresh Mixed Vegetables 500G,KES 189,No discount,https://naivas.online/mixed-vegetables-500g
Fresh Food,Fresh French Beans 500G Trimmed,KES 119,No discount,https://naivas.online/french-beans-trimmed-500g
Fresh Food,Fresh Cabbage Red P/Kg,KES 179,No discount,https://naivas.online/cabbage-red-p/kg
Fresh Food,Soro Bunch,KES 35,No discount,https://naivas.online/soro-bunch
Fresh Food,Sossi Chunks Soya 35G,KES 25,No discount,https://naivas.online/sossi-soya-chunks-classic-45g
Fresh Food,Kenchic Capon 1.2Kg,KES 755,No discount,https://naivas.online/kenchic-capon-1-2kg
Fresh Food,Millbakers Lemon Slices 150Gm,KES 72,No discount,https://naivas.online/millbakers-lemon-slices-150gm
Fresh Food,Broadways White Sandwich Sliced Bread 600G,KES 97,No discount,https://naivas.online/broadways-white-sandwich-sliced-bread-600g
Fresh Food,Broadways Four Square Bread 4Pcs 400G,KES 65,No discount,https://naivas.online/broadways-four-square-bread-4pcs-400g
Fresh Food,Frusion Assorted Yoghurt 6 x150Ml Value Pack,KES 540,KES 635,https://naivas.online/frusion-assorted-yght-6x150ml-v-pack
Fresh Food,Ooh! Lala Strawberry Yoghurt 1Ltr,KES 260,KES 285,https://naivas.online/ooh-lala-strawberry-yoghurt-1ltr
Fresh Food,Ooh! Lala Peach Yoghut 1Ltr,KES 260,KES 285,https://naivas.online/ooh-lala-peach-yoghut-1ltr
Fresh Food,Daima Vanilla Yoghurt 150Ml,KES 58,KES 63,https://naivas.online/daima-vanilla-yoghurt-150ml
Fresh Food,Daima Mango Yoghurt 150Ml,KES 58,KES 63,https://naivas.online/daima-mango-yoghurt-150ml
Fresh Food,Daima Unsalted Butter 500Gm,KES 690,KES 790,https://naivas.online/daima-unsalted-butter-500gm
Fresh Food,Delamere Orange/Honey Yoghurt 250Ml Cup,KES 97,No discount,https://naivas.online/delamere-orange---honey-yoghurt-250ml-
Fresh Food,Delamere Pineapple Coco Yoghurt 250Ml Cup,KES 97,No discount,https://naivas.online/delamere-pineapple-coco-yoghurt-250ml-
Fresh Food,Fresh Chicken Gizzard P/Kg,KES 799,No discount,https://naivas.online/fresh-chicken-gizzard-p/kg
Fresh Food,Kenchic Chicken Wings 650G 12Pk,KES 829,No discount,https://naivas.online/kenchic-chicken-wings-650g-12pk
Fresh Food,Salad Onion 250G,KES 179,No discount,https://naivas.online/salad-onion-250g-
Fresh Food,Ilara Forest Berry Yoghurt 500 Ml Cup,KES 122,No discount,https://naivas.online/ilara-forest-berry-yoghurt-500-ml-cup
Fresh Food,Apples Green/Granny 4Pc,KES 249,No discount,https://naivas.online/apples-green/granny-4pc
Fresh Food,Fresh Mushrooms 250G,KES 389,No discount,https://naivas.online/mushrooms-250g
Fresh Food,Delamere Strawberry Premium Yoghurt 3Ltr,KES 765,No discount,https://naivas.online/delamere-strawberry-premium-yoghurt-3ltr
Fresh Food,Festive Brown Bread 1.5Kg,KES 240,No discount,https://naivas.online/festive-brown-bread-1-5kg
Fresh Food,Happy Cow Cheese Cheddar 500G,KES 899,No discount,https://naivas.online/happy-cow-cheese-cheddar-500g
Fresh Food,Sirimon Cheddar Cheese 250G,KES 570,No discount,https://naivas.online/sirimon-cheddar-cheese-250g
Fresh Food,Brookside Standard Fresh Milk 1Ltr,KES 130,No discount,https://naivas.online/brookside-fresh-milk-1ltr-std
Fresh Food,Brookside Dairy Fresh Coffee 250Ml 6Pack,KES 420,No discount,https://naivas.online/brookside-coffee-250ml-6pack
Fresh Food,Brookside Full Cream Milk Powder 2.5Kg,"KES 2,296","KES 2,700",https://naivas.online/brookside-full-cream-milk-powder-2-5kg
Fresh Food,Miksi Milk Powder 450G Satchet,KES 610,No discount,https://naivas.online/miksi-milk-powder-450g-satchet
Fresh Food,Jolly Fruit Yoghurt Vanilla 500Ml Cup,KES 110,No discount,https://naivas.online/jolly-fruit-yoghurt-vanilla-500ml-cup
Fresh Food,Ilara Forest Berry Yoghurt 250 Ml Cup,KES 77,No discount,https://naivas.online/ilara-forest-berry-yoghurt-250-ml-cup
Electronics,Mika Qrtz Heater 2Way 7Setng Mh302,"KES 5,495","KES 6,995",https://naivas.online/mika-qrtz-heater-2way-7setng-mh302
Electronics,Mika C-Kettle 17Ltr C-L Mkt1302-W Wht,"KES 2,095","KES 2,695",https://naivas.online/mika-c-kettle-17ltr-c-l-mkt1302-w-wht
Electronics,Ramtons M-Wave Rm-557 Manual Blk,"KES 11,050",No discount,https://naivas.online/ramtons-m-wave-rm-557-manual-blk
Electronics,Vision- Sound Bar Vp2120Sb,"KES 19,995","KES 24,995",https://naivas.online/vision-sound-bar-vp2120sb
Electronics,Ramtons Rw/160 Washer+Dryer 6/10Kg,"KES 79,465","KES 105,950",https://naivas.online/ramtons-rw-160-washer-dryer-6-10kg
Electronics,Ramtons 2 Door Fridge 128Lt Rf-177 T-Steel,"KES 33,390","KES 37,100",https://naivas.online/ramtons-2-door-fridge-128lt-rf-177-t-steel
Electronics,LG 43Lm6370Pva 43 Inch Smart Led Tv,"KES 38,995","KES 49,995",https://naivas.online/lg-43lm6370pva-43-inch-smart-led-tv
Electronics,Samsung 43 Smart Tv -Ua43T5300,"KES 33,990","KES 50,990",https://naivas.online/samsung-43-smart-tv-ua43t5300-ua43f6000fu
Electronics,Solstar Microwave 23L Mwo23Me8Dbkbss Black,"KES 11,495","KES 15,495",https://naivas.online/solstar-microwave-23l-mwo23me8dbkbss-black
Electronics,Lg  W/Machine 11Kg F4V9Rwp2E/F4Y5Eygypv,"KES 109,995","KES 134,995",https://naivas.online/lg-w-machine-11kg-f4v9rwp2e-f4y5eygypv-
Electronics,LG Home Theatre Lhd 627,"KES 39,995","KES 46,995",https://naivas.online/lg-h-theatre-hts-lhd-627
Electronics,Mika 3G+1E Cooker 6F Mst6231E6Bx-Mst6231Bxtr6,"KES 49,995","KES 68,995",https://naivas.online/mika-3g-1e-cooker-6f-mst6231e6bx-mst6231bxtr6
Electronics,Jsb 6Way Extension Socket W-Surge 10Mtr,"KES 2,390","KES 2,650",https://naivas.online/jsb-6way-extension-socket-w-surge-10mtr
Electronics,Ramtons Fridge 2Door Fl Rf-222,"KES 24,200","KES 26,300",https://naivas.online/ramtons-fridge-2door-fl-rf-222
Electronics,Ramtons 500W Blender Rm-583,"KES 3,860","KES 4,540",https://naivas.online/ramtons-500w-blender-rm-583
Electronics,Mika Mcrowave 20L Mnl Mmwmskh2013S,"KES 8,495","KES 11,595",https://naivas.online/mika-mcrowave-20l-mnl-mmwmskh2013s
Electronics,Von Fridge Tmf Vart-18Dms 138L,"KES 43,995",No discount,https://naivas.online/von-fridge-tmf-vart-18dms-138l
Electronics,Mika W-Machine 6Kg St Semi Automatic Mwsts2106,"KES 15,995","KES 18,995",https://naivas.online/mika-w-machine-6kg-st-s-auto-mwsts2106
Electronics,Ramtons W-Dispense 3Tap Rm-565,"KES 21,060","KES 23,400",https://naivas.online/ramtons-w-dispense-3tap-rm-565
Electronics,Ramtons 527 Lt Led Fridge Rf-265,"KES 119,440","KES 149,300",https://naivas.online/ramtons-527-lt-led-fridge-rf-265
Electronics,Ramtons 2Door Fridge 128Lt Rf-171 Mar Slv,"KES 36,450",No discount,https://naivas.online/ramtons-2door-fridge-128lt-rf-171-mar-slv
Electronics,Midea 3Gas + 1 Electric Cooker 50X60 50E3G1H-Sl,"KES 30,995","KES 39,995",https://naivas.online/midea-3g-1e-cooker-50-60-50e3g1h-sl
Electronics,Ramtons Microwave 20Ltr Rm-328,"KES 10,490",No discount,https://naivas.online/ramtons-microwave-20ltr-rm-328
Electronics,Mika 2D Fridge Df 211L Mrdcd211Lsd,"KES 40,995","KES 54,995",https://naivas.online/mika-2d-fridge-df-211l-mrdcd211lsd
Electronics,Ramtons S-Door Fridge 90Lt Rf-256 T-Slv,"KES 24,100",No discount,https://naivas.online/ramtons-s-door-fridge-90lt-rf-256-t-slv
Electronics,Mika C-Kettle 1-7Ltr Blkssmkt1204B Blk,"KES 2,295","KES 2,695",https://naivas.online/mika-c-kettle-1-7ltr-blkssmkt1204b-blk
Electronics,Ramtons C-Kettle 18Lt Rm-115,"KES 2,060","KES 2,420",https://naivas.online/ramtons-c-kettle-18lt-rm-115
Electronics,Mika Microwave 20L Grll Mmwdgpb2074Mr,"KES 11,495","KES 13,995",https://naivas.online/mika-microwave-20l-grll-mmwdgpb2074mr
Electronics,Ramtons 2-Burner Cooker Rg-518,"KES 5,400","KES 5,740",https://naivas.online/ramtons-2-burner-cooker-rg-518
Electronics,Vision- Vp8843Kv 4K Frame less V-Os 43 Inch Smart Tv,"KES 26,995","KES 44,995",https://naivas.online/vision-vp8843kv-4k-frame-less-v-os-43-inch-smart-tv
Electronics,Ramtons Rf-239 Fridge 196L Nf D-D Silver,"KES 66,350",No discount,https://naivas.online/ramtons-rf-239-fridge-196l-nf-d-d-silver
Electronics,Ramtons Portable Water Dispenser Rm-686,"KES 1,195",No discount,https://naivas.online/ramtons-portable-water-dispenser-rm-686
Electronics,Hotpoint  Subwoofer Ha11631Bt-Ves1162Es,"KES 13,995",No discount,https://naivas.online/hotpoint-subwoofer-ha11631bt-ves1162es
Electronics,Ramtons S-Door Fridge Rf-214 Wht 90Ltr,"KES 22,500",No discount,https://naivas.online/ramtons-s-door-fridge-rf-214-wht-90ltr
Electronics,Philips Gc1742 Steam Iron,"KES 4,165","KES 4,995",https://naivas.online/philips-gc1742-steam-iron
Electronics,Ramtons Rf-130 2D Fridge-Disp 213L,"KES 43,290","KES 48,100",https://naivas.online/ramtons-rf-130-2d-fridge-disp-213l
Electronics,Sayona Sht 1302 Bt 31Ch T-Boy S-Woofer,"KES 22,230","KES 27,000",https://naivas.online/sayona-sht-1302-bt-31ch-t-boy-s-woofer
Electronics,Mika Smart Fan 18 Mfs1832R-Bs,"KES 6,995","KES 8,995",https://naivas.online/mika-smart-fan-18-mfs1832r-bs
Electronics,Mika Dry Iron Crmc 1200W Mdir562,"KES 1,695","KES 2,295",https://naivas.online/mika-dry-iron-crmc-1200w-mdir562
Electronics,Ramtons Twin Tub Washer Rw-114,"KES 47,070",No discount,https://naivas.online/ramtons-twin-tub-washer-rw-114
Electronics,Mika Blender 3In1 400W Mblr304-Bl,"KES 9,995",No discount,https://naivas.online/mika-blender-3in1-400w-mblr304-bl
Electronics,LG 2 Door Fridge Gn-B202Sqbb-Gc-S202Sl,"KES 56,995","KES 89,995",https://naivas.online/lg-2-door-fridge-gn-b202sqbb-gc-s202sl
Electronics,LG Oled55A26La 55 Inch4K Oled Tv,"KES 159,495","KES 216,995",https://naivas.online/lg-oled55a26la-55-4k-oled-tv
Electronics,"Lg 65"" 4K Smart Led Tv 65Ua80006Lc","KES 82,995","KES 124,995",https://naivas.online/lg-65-4k-smart-led-tv-65ua80006lc
Electronics,Ramtons Twin Tub Washer Rw-116,"KES 39,690",No discount,https://naivas.online/ramtons-twin-tub-washer-rw-116
Electronics,Ramtons S-Door Fridge 90Lt Rf-215 Slv,"KES 24,000",No discount,https://naivas.online/ramtons-s-door-fridge-90lt-rf-215-slv
Electronics,Ramtons Toaster 2Slice Rm-564,"KES 2,765","KES 3,290",https://naivas.online/ramtons-toaster-2slice-rm-564
Electronics,"Lg 55"" 4K Qned Smart Tv 55Qned806","KES 81,995","KES 134,995",https://naivas.online/lg-55-4k-qned-smart-tv-55qned806-
Electronics,Mika Box Fan Turbo 16In Mfbi610-Bl,"KES 4,495","KES 5,995",https://naivas.online/mika-box-fan-turbo-16in-mfbi610-bl
Electronics,Philips Iron Box Hd1172,"KES 2,825","KES 3,900",https://naivas.online/philips-iron-box-hd1172
Electronics,Ramtons S-Dry Iron Rm-187,"KES 3,235","KES 3,590",https://naivas.online/ramtons-s-dry-iron-rm-187
Electronics,LG Microwave 42L Black Mh8265Dis,"KES 24,995","KES 29,995",https://naivas.online/lg-m-wave-42l-black-mh8265dis
Electronics,"Lg 55"" 4K Smart Led Tv 55Ua85006La","KES 74,995","KES 94,995",https://naivas.online/lg-55-4k-smart-led-tv-55ua85006la
Electronics,Solstar 198 2D Fridge  Vcm Silver Rf276Htdslbss,"KES 49,995","KES 64,995",https://naivas.online/solstar-198-2d-fridge-vcm-silver-rf276htdslbss
Electronics,Mika Fridge Df 90Ltr Mrdcs92Ds-50Sbr,"KES 25,495",No discount,https://naivas.online/mika-fridge-df-90ltr-mrdcs92ds-50sbr-
Electronics,Ramtons Freezer 93L Gry Cf-229,"KES 34,200",No discount,https://naivas.online/ramtons-freezer-93l-gry-cf-229
Electronics,Mika Mmh102Ws Hand Mixer Wht-Ss,"KES 4,995","KES 5,695",https://naivas.online/mika-mmh102ws-hand-mixer-wht-ss
Electronics,Samsung 43 Inch Led Tv - Ua43Cu7000,"KES 44,990","KES 64,990",https://naivas.online/samsung-43-led-tv-ua43du7010-ua43u8000fu
Electronics,Mika Microwave 23L F-Bd Mmwdsth2342Bf,"KES 18,995",No discount,https://naivas.online/mika-microwave-23l-f-bd-mmwdsth2342bf
Electronics,LG 600W 41Ch Sound Bar Snh5,"KES 40,995","KES 66,995",https://naivas.online/lg-600w-41ch-sound-bar-snh5
Electronics,Midea Kettle 15Ltr Sh15Colour102A2,"KES 2,995","KES 3,495",https://naivas.online/midea-kettle-1-5ltr-sh15colour102a2
Electronics,Ramtons Fl Washer Rw-147,"KES 68,805","KES 86,000",https://naivas.online/ramtons-fl-washer-rw-147
Electronics,Mika 2D Fridge Df 138L Mrdcd138-75Xdm,"KES 32,995","KES 43,995",https://naivas.online/mika-2d-fridge-df-138l-mrdcd138-75xdm
Electronics,Mika S-Cooker 60X Ff 10F Mst6131Hi-Wok,"KES 62,995","KES 74,995",https://naivas.online/mika-s-cooker-60-ff-10f-mst6131hi-wok
Electronics,Solstar Microwave 20L Mwo20Me7Dbkbss Black,"KES 8,995","KES 12,495",https://naivas.online/solstar-microwave-20l-mwo20me7dbkbss-black
Electronics,"Lg 55"" Super Uhd 4K Smart Led Tv 55Qned80T6B","KES 81,995","KES 149,995",https://naivas.online/lg-55-super-uhd-4k-smart-led-tv-55qned80t6b
Electronics,Ramtons D-Door Fridge Rf-217 Slv 213Lt,"KES 47,300",No discount,https://naivas.online/ramtons-d-door-fridge-rf-217-slv-213lt
Electronics,Lg 258L D-Door Gl-C252Slbb Fridge Slv,"KES 61,995","KES 97,995",https://naivas.online/lg-258l-d-door-gl-c252slbb-fridge-slv
